Date référence;Numéro commune;RSA ou PPA;Nom commune;Nombre foyers RSA_PPA;Nombre personnes RSA_PPA
2020-12;34271;RSA seul;SAINT JULIEN;15;20
2020-12;34272;RSA seul;SAINT JUST;40;75
2020-12;34278;RSA seul;;0;0
2020-12;34281;RSA seul;SAINT PARGOIRE;40;80
2020-12;34282;RSA seul;SAINT PAUL ET VALMALLE;15;25
2020-12;34288;RSA seul;SAINT SERIES;5;15
2020-12;34292;RSA seul;SALASC;10;15
2020-12;34294;RSA seul;SATURARGUES;10;20
2020-12;34303;RSA seul;SORBS;5;5
2020-12;34307;RSA seul;SUSSARGUES;20;25
2020-12;35047;RSA seul;BRUZ;230;510
2020-12;35204;RSA seul;NOUVOITOU;20;40
2020-12;35205;RSA seul;NOYAL SOUS BAZOUGES;0;0
2020-12;35208;RSA seul;ORGERES;70;150
2020-12;35212;RSA seul;PANCE;5;15
2020-12;35234;RSA seul;QUEDILLAC;10;20
2020-12;35237;RSA seul;RENAC;10;30
2020-12;35238;RSA seul;RENNES;6935;13580
2020-12;38375;RSA seul;;0;0
2020-12;38377;RSA seul;SAINT CLAIR DE LA TOUR;25;65
2020-12;38379;RSA seul;;0;0
2020-12;38380;RSA seul;SAINT DIDIER DE BIZONNES;0;0
2020-12;38394;RSA seul;SAINT HILAIRE DU ROSIER;20;30
2020-12;38397;RSA seul;SAINT ISMIER;50;85
2020-12;38399;RSA seul;SAINT JEAN DE BOURNAY;45;80
2020-12;38403;RSA seul;SAINT JEAN D HERANS;5;5
2020-12;38419;RSA seul;;0;0
2020-12;38427;RSA seul;SAINT MICHEL DE SAINT GEOIRS;0;0
2020-12;38439;RSA seul;CRETS EN BELLEDONNE;10;15
2020-12;38483;RSA seul;SERMERIEU;10;25
2020-12;38507;RSA seul;TIGNIEU JAMEYZIEU;55;105
2020-12;38525;RSA seul;VASSELIN;5;5
2020-12;38530;RSA seul;VAULX MILIEU;20;50
2020-12;38531;RSA seul;VELANNE;0;0
2020-12;39070;RSA seul;BOURG DE SIROD;0;0
2020-12;39079;RSA seul;;0;0
2020-12;38236;RSA seul;MIRIBEL LES ECHELLES;10;20
2020-12;38237;RSA seul;;0;0
2020-12;38244;RSA seul;MONSTEROUX MILIEU;5;5
2020-12;38250;RSA seul;MONTCARRA;0;0
2020-12;38268;RSA seul;LE MOUTARET;0;0
2020-12;38269;RSA seul;LA MURE;115;205
2020-12;38285;RSA seul;ORNON;0;0
2020-12;38297;RSA seul;ARANDON PASSINS;20;45
2020-12;38317;RSA seul;LE PONT DE CLAIX;280;630
2020-12;39095;RSA seul;CHAMPAGNE SUR LOUE;0;0
2020-12;39104;RSA seul;;0;0
2020-12;39111;RSA seul;;0;0
2020-12;39122;RSA seul;CHATILLON;0;0
2020-12;39129;RSA seul;CHAUX DES CROTENAY;5;10
2020-12;39140;RSA seul;CHENE SEC;0;0
2020-12;39142;RSA seul;CHEVREAUX;0;0
2020-12;39145;RSA seul;CHILLE;5;5
2020-12;39153;RSA seul;CIZE;5;10
2020-12;39159;RSA seul;COLONNE;5;10
2020-12;39228;RSA seul;FONCINE LE HAUT;5;15
2020-12;39244;RSA seul;;0;0
2020-12;39306;RSA seul;MACORNAY;5;5
2020-12;39331;RSA seul;MIGNOVILLARD;0;0
2020-12;39339;RSA seul;CHASSAL MOLINGES;10;25
2020-12;39343;RSA seul;MONNETAY;0;0
2020-12;39354;RSA seul;MONTHOLIER;0;0
2020-12;39377;RSA seul;MUTIGNEY;0;0
2020-12;39396;RSA seul;ORCHAMPS;20;50
2020-12;39397;RSA seul;ORGELET;10;15
2020-12;39403;RSA seul;PAGNOZ;0;0
2020-12;39407;RSA seul;PASSENANS;5;10
2020-12;39409;RSA seul;;0;0
2020-12;39419;RSA seul;;0;0
2020-12;39425;RSA seul;;0;0
2020-12;39426;RSA seul;;0;0
2020-12;39449;RSA seul;RAINANS;0;0
2020-12;39452;RSA seul;RANS;0;0
2020-12;39464;RSA seul;;0;0
2020-12;39472;RSA seul;RYE;5;5
2020-12;39489;RSA seul;SAINT LOTHAIN;0;0
2020-12;39508;RSA seul;SELLIERES;10;20
2020-12;39518;RSA seul;;0;0
2020-12;39525;RSA seul;TASSENIERES;0;0
2020-12;39529;RSA seul;;0;0
2020-12;39539;RSA seul;VADANS;0;0
2020-12;39540;RSA seul;VALEMPOULIERES;0;0
2020-12;39560;RSA seul;VILLARD SAINT SAUVEUR;5;5
2020-12;39561;RSA seul;VILLARDS D HERIA;0;0
2020-12;39569;RSA seul;VILLERS FARLAY;5;10
2020-12;39570;RSA seul;;0;0
2020-12;40004;RSA seul;ANGRESSE;20;30
2020-12;40014;RSA seul;ARUE;5;5
2020-12;40043;RSA seul;BIAS;10;15
2020-12;40053;RSA seul;BOURRIOT BERGONCE;0;0
2020-12;39183;RSA seul;CROTENAY;5;10
2020-12;39185;RSA seul;CUISIA;5;5
2020-12;39191;RSA seul;DARBONNAY;0;0
2020-12;39206;RSA seul;;0;0
2020-12;39219;RSA seul;EVANS;5;10
2020-12;39232;RSA seul;;0;0
2020-12;39233;RSA seul;FOUCHERANS;15;20
2020-12;39262;RSA seul;;0;0
2020-12;39269;RSA seul;;0;0
2020-12;39279;RSA seul;;0;0
2020-12;39305;RSA seul;LA LOYE;5;5
2020-12;39453;RSA seul;RAVILLOLES;5;5
2020-12;39454;RSA seul;;0;0
2020-12;39460;RSA seul;LA RIXOUSE;0;0
2020-12;39490;RSA seul;SAINT LOUP;0;0
2020-12;39493;RSA seul;SAINT MAURICE CRILLAT;0;0
2020-12;39534;RSA seul;LA TOUR DU MEIX;0;0
2020-12;40023;RSA seul;BAIGTS;5;5
2020-12;40038;RSA seul;BERGOUEY;0;0
2020-12;40044;RSA seul;BIAUDOS;5;5
2020-12;40047;RSA seul;BONNEGARDE;5;5
2020-12;40059;RSA seul;CAGNOTTE;10;20
2020-12;40065;RSA seul;CAPBRETON;195;280
2020-12;40077;RSA seul;CAUNEILLE;15;15
2020-12;40080;RSA seul;CAZERES SUR L ADOUR;10;30
2020-12;39258;RSA seul;;0;0
2020-12;39267;RSA seul;;0;0
2020-12;39268;RSA seul;;0;0
2020-12;39285;RSA seul;;0;0
2020-12;39286;RSA seul;LAVANS LES SAINT CLAUDE;20;40
2020-12;39292;RSA seul;;0;0
2020-12;39321;RSA seul;;0;0
2020-12;39322;RSA seul;;0;0
2020-12;39346;RSA seul;MONTAGNA LE RECONDUIT;0;0
2020-12;39352;RSA seul;;0;0
2020-12;39364;RSA seul;MONTROND;0;0
2020-12;39366;RSA seul;MONT SUR MONNET;0;0
2020-12;39367;RSA seul;MORBIER;10;15
2020-12;39378;RSA seul;;0;0
2020-12;39379;RSA seul;NANCE;0;0
2020-12;39385;RSA seul;NEUBLANS ABERGEMENT;5;10
2020-12;39386;RSA seul;;0;0
2020-12;39388;RSA seul;NEVY SUR SEILLE;0;0
2020-12;39389;RSA seul;NEY;5;5
2020-12;39394;RSA seul;ONOZ;0;0
2020-12;39399;RSA seul;OUNANS;5;15
2020-12;39400;RSA seul;;0;0
2020-12;39446;RSA seul;;0;0
2020-12;39448;RSA seul;RAHON;0;0
2020-12;39451;RSA seul;RANCHOT;0;0
2020-12;39096;RSA seul;CHAMPAGNEY;5;5
2020-12;39097;RSA seul;CHAMPAGNOLE;95;135
2020-12;39102;RSA seul;CHANCIA;0;0
2020-12;39107;RSA seul;;0;0
2020-12;39116;RSA seul;LA CHATELAINE;0;0
2020-12;39118;RSA seul;;0;0
2020-12;39133;RSA seul;CHAUX CHAMPAGNY;0;0
2020-12;39187;RSA seul;CUVIER;0;0
2020-12;39190;RSA seul;DAMPIERRE;10;25
2020-12;39202;RSA seul;;0;0
2020-12;39210;RSA seul;EQUEVILLON;5;5
2020-12;39211;RSA seul;LES ESSARDS TAIGNEVAUX;5;5
2020-12;39248;RSA seul;;0;0
2020-12;39251;RSA seul;GEVINGEY;0;0
2020-12;39253;RSA seul;GIGNY;5;5
2020-12;39255;RSA seul;GIZIA;5;5
2020-12;39271;RSA seul;LAC DES ROUGES TRUITES;5;5
2020-12;39320;RSA seul;;0;0
2020-12;50259;RSA seul;JUILLEY;0;0
2020-12;50265;RSA seul;;0;0
2020-12;50299;RSA seul;LE MESNIL;0;0
2020-12;50450;RSA seul;SAINT BARTHELEMY;0;0
2020-12;50464;RSA seul;SAINT DENIS LE VETU;5;5
2020-12;50476;RSA seul;;0;0
2020-12;51111;RSA seul;;0;0
2020-12;51112;RSA seul;;0;0
2020-12;51121;RSA seul;CHAMPVOISY;0;0
2020-12;51137;RSA seul;CHATILLON SUR MORIN;0;0
2020-12;51139;RSA seul;CHAUDEFONTAINE;5;5
2020-12;51164;RSA seul;;0;0
2020-12;51187;RSA seul;COURLANDON;0;0
2020-12;51203;RSA seul;CUPERLY;0;0
2020-12;51206;RSA seul;;0;0
2020-12;51211;RSA seul;DOMMARTIN DAMPIERRE;0;0
2020-12;51212;RSA seul;DOMMARTIN LETTREE;0;0
2020-12;51213;RSA seul;;0;0
2020-12;51218;RSA seul;VAL DE VIERE;0;0
2020-12;51224;RSA seul;;0;0
2020-12;51228;RSA seul;;0;0
2020-12;51233;RSA seul;;0;0
2020-12;51246;RSA seul;;0;0
2020-12;51249;RSA seul;FESTIGNY;0;0
2020-12;51396;RSA seul;;0;0
2020-12;51399;RSA seul;LA NEUVILLE AU PONT;5;20
2020-12;51404;RSA seul;;0;0
2020-12;51442;RSA seul;POSSESSE;0;0
2020-12;51443;RSA seul;POTANGIS;0;0
2020-12;51444;RSA seul;POUILLON;5;5
2020-12;51448;RSA seul;PROUILLY;0;0
2020-12;51459;RSA seul;REVEILLON;5;10
2020-12;51465;RSA seul;;0;0
2020-12;51474;RSA seul;SAINT BRICE COURCELLES;35;70
2020-12;51483;RSA seul;SAINT GIBRIEN;0;0
2020-12;51486;RSA seul;SAINT HILAIRE LE GRAND;5;10
2020-12;51487;RSA seul;;0;0
2020-12;51531;RSA seul;SERMAIZE LES BAINS;45;105
2020-12;51533;RSA seul;SERVON MELZICOURT;5;5
2020-12;51535;RSA seul;SEZANNE;110;235
2020-12;51539;RSA seul;;0;0
2020-12;51542;RSA seul;SOIZY AUX BOIS;0;0
2020-12;51548;RSA seul;SOMME VESLE;0;0
2020-12;51551;RSA seul;;0;0
2020-12;51576;RSA seul;TOURS SUR MARNE;10;10
2020-12;51581;RSA seul;TRESLON;0;0
2020-12;51594;RSA seul;;0;0
2020-12;51596;RSA seul;VAUCHAMPS;5;15
2020-12;51612;RSA seul;BLANCS COTEAUX;15;30
2020-12;51616;RSA seul;VESIGNEUL SUR MARNE;0;0
2020-12;51621;RSA seul;VIENNE LE CHATEAU;0;0
2020-12;51622;RSA seul;VILLE DOMMANGE;0;0
2020-12;51623;RSA seul;;0;0
2020-12;51624;RSA seul;VILLE EN TARDENOIS;0;0
2020-12;51632;RSA seul;VILLERS EN ARGONNE;5;5
2020-12;51634;RSA seul;;0;0
2020-12;51636;RSA seul;;0;0
2020-12;51638;RSA seul;;0;0
2020-12;51641;RSA seul;VILLEVENARD;0;0
2020-12;51644;RSA seul;VINCELLES;0;0
2020-12;51652;RSA seul;;0;0
2020-12;51654;RSA seul;VOUILLERS;0;0
2020-12;51655;RSA seul;;0;0
2020-12;51657;RSA seul;;0;0
2020-12;51662;RSA seul;WITRY LES REIMS;35;55
2020-12;52001;RSA seul;;0;0
2020-12;52003;RSA seul;AILLIANVILLE;5;10
2020-12;52006;RSA seul;ALLICHAMPS;5;10
2020-12;53174;RSA seul;PARIGNE SUR BRAYE;5;5
2020-12;53179;RSA seul;PLACE;0;0
2020-12;53190;RSA seul;LE RIBAY;5;10
2020-12;53197;RSA seul;SAINT AIGNAN SUR ROE;10;25
2020-12;53208;RSA seul;SAINT CYR EN PAIL;5;10
2020-12;53218;RSA seul;SAINTE GEMMES LE ROBERT;5;5
2020-12;53242;RSA seul;SAINT MICHEL DE LA ROE;0;0
2020-12;53243;RSA seul;SAINT OUEN DES TOITS;5;10
2020-12;53257;RSA seul;SAULGES;5;15
2020-12;53259;RSA seul;SENONNES;5;5
2020-12;50195;RSA seul;GATHEMO;0;0
2020-12;50196;RSA seul;GATTEVILLE LE PHARE;0;0
2020-12;50197;RSA seul;GAVRAY SUR SIENNE;25;40
2020-12;50200;RSA seul;GER;10;20
2020-12;50207;RSA seul;GOLLEVILLE;0;0
2020-12;50209;RSA seul;GONNEVILLE LE THEIL;5;5
2020-12;50217;RSA seul;LE GRAND CELLAND;5;15
2020-12;50221;RSA seul;;0;0
2020-12;50225;RSA seul;;0;0
2020-12;50227;RSA seul;;0;0
2020-12;50232;RSA seul;HAUTEVILLE LA GUICHARD;5;10
2020-12;50235;RSA seul;LA HAYE D ECTOT;0;0
2020-12;50238;RSA seul;;0;0
2020-12;50240;RSA seul;HELLEVILLE;0;0
2020-12;50251;RSA seul;HUBERVILLE;5;5
2020-12;53130;RSA seul;LAVAL;1205;2455
2020-12;53147;RSA seul;MAYENNE;235;455
2020-12;53160;RSA seul;MONTREUIL POULAY;5;10
2020-12;53181;RSA seul;PONTMAIN;5;5
2020-12;53185;RSA seul;PRE EN PAIL SAINT SAMSON;30;55
2020-12;53187;RSA seul;RAVIGNY;0;0
2020-12;53188;RSA seul;RENAZE;50;115
2020-12;53253;RSA seul;SAINT SATURNIN DU LIMET;5;10
2020-12;52013;RSA seul;ANROSEY;0;0
2020-12;52019;RSA seul;;0;0
2020-12;52022;RSA seul;AUBEPIERRE SUR AUBE;0;0
2020-12;52029;RSA seul;AUTIGNY LE GRAND;0;0
2020-12;52050;RSA seul;BIESLES;10;25
2020-12;52055;RSA seul;BLECOURT;0;0
2020-12;52059;RSA seul;;0;0
2020-12;52063;RSA seul;;0;0
2020-12;52064;RSA seul;BOURMONT ENTRE MEUSE ET MOUZON;10;25
2020-12;52075;RSA seul;BRIAUCOURT;0;0
2020-12;52082;RSA seul;BUGNIERES;0;0
2020-12;52084;RSA seul;;0;0
2020-12;52093;RSA seul;CHALINDREY;45;105
2020-12;52099;RSA seul;CHAMOUILLEY;25;55
2020-12;52102;RSA seul;CHAMPIGNY LES LANGRES;5;5
2020-12;52108;RSA seul;CHARMES;0;0
2020-12;52113;RSA seul;CHASSIGNY;5;5
2020-12;52131;RSA seul;CIRFONTAINES EN ORNOIS;0;0
2020-12;52160;RSA seul;;0;0
2020-12;52162;RSA seul;DAMMARTIN SUR MEUSE;15;50
2020-12;52240;RSA seul;;0;0
2020-12;52246;RSA seul;HUMES JORQUENAY;5;5
2020-12;52250;RSA seul;JOINVILLE;145;305
2020-12;52291;RSA seul;LONGCHAMP;0;0
2020-12;52295;RSA seul;LOUVIERES;0;0
2020-12;52298;RSA seul;MAATZ;0;0
2020-12;52300;RSA seul;MAGNEUX;10;15
2020-12;52303;RSA seul;MAIZIERES SUR AMANCE;0;0
2020-12;52304;RSA seul;MALAINCOURT SUR MEUSE;0;0
2020-12;52306;RSA seul;MANOIS;5;20
2020-12;52308;RSA seul;MARANVILLE;5;5
2020-12;52315;RSA seul;MARNAY SUR MARNE;0;0
